pmid,pmcid,title,measure,estimate,ci_low,ci_high,p_operator,p_value,exposure_domains,disease_groups,specific_exposure_candidates,china_or_chinese_population_flag,source_location,location_label,source_url,doi,extraction_level,needs_manual_check
38954672,PMC11745703,"Association between frailty and acute kidney injury after cardiac surgery: unraveling the moderation effect of body fat through an international, retrospective, multicohort study",OR,1.07,1.01,1.13,,,lifestyle,acute_kidney_injury,smoking; BMI,yes,xml_section,Primary analyses in Wuhan cohort,https://pubmed.ncbi.nlm.nih.gov/38954672/,10.1097/JS9.0000000000001861,fulltext_table_or_section_machine_extracted,yes
38954672,PMC11745703,"Association between frailty and acute kidney injury after cardiac surgery: unraveling the moderation effect of body fat through an international, retrospective, multicohort study",OR,1.13,1.06,1.20,,,lifestyle,acute_kidney_injury,smoking; BMI,yes,xml_section,Primary analyses in Wuhan cohort,https://pubmed.ncbi.nlm.nih.gov/38954672/,10.1097/JS9.0000000000001861,fulltext_table_or_section_machine_extracted,yes
39063530,PMC11277468,Risk Factors Associated with Urothelial Bladder Cancer,HR,1.54,1.37,1.72,,,lifestyle; environmental_pollution,bladder_cancer,tobacco; diet,no,xml_section,1. Introduction,https://pubmed.ncbi.nlm.nih.gov/39063530/,10.3390/ijerph21070954,fulltext_table_or_section_machine_extracted,yes
39063530,PMC11277468,Risk Factors Associated with Urothelial Bladder Cancer,OR,1.13,1.03,1.23,,,lifestyle; environmental_pollution,bladder_cancer,air pollution; PM2.5; particulate matter; lead; cardiovascular,no,xml_section,2.3.2. Air Pollution,https://pubmed.ncbi.nlm.nih.gov/39063530/,10.3390/ijerph21070954,fulltext_table_or_section_machine_extracted,yes
39063530,PMC11277468,Risk Factors Associated with Urothelial Bladder Cancer,RR,0.75,0.65,0.87,,,lifestyle; environmental_pollution,bladder_cancer,,no,xml_section,2.5.4. Vitamins,https://pubmed.ncbi.nlm.nih.gov/39063530/,10.3390/ijerph21070954,fulltext_table_or_section_machine_extracted,yes
39063530,PMC11277468,Risk Factors Associated with Urothelial Bladder Cancer,RR,0.92,0.87,0.98,=,0.004,lifestyle; environmental_pollution,bladder_cancer,,no,xml_section,2.5.4. Vitamins,https://pubmed.ncbi.nlm.nih.gov/39063530/,10.3390/ijerph21070954,fulltext_table_or_section_machine_extracted,yes
39063530,PMC11277468,Risk Factors Associated with Urothelial Bladder Cancer,HR,1.10,1.06,1.14,,,lifestyle; environmental_pollution,bladder_cancer,obesity; diabetes; diabetes mellitus,no,xml_section,2.6. Medical Conditions,https://pubmed.ncbi.nlm.nih.gov/39063530/,10.3390/ijerph21070954,fulltext_table_or_section_machine_extracted,yes
39063530,PMC11277468,Risk Factors Associated with Urothelial Bladder Cancer,RR,0.57,0.43,0.76,,,lifestyle; environmental_pollution,bladder_cancer,obesity; diabetes; diabetes mellitus,no,xml_section,2.6. Medical Conditions,https://pubmed.ncbi.nlm.nih.gov/39063530/,10.3390/ijerph21070954,fulltext_table_or_section_machine_extracted,yes
40065502,PMC12010164,Environmental risk factors of inflammatory bowel disease: toward a strategy of preventative health,HR,0.90,0.63,1.28,,,lifestyle,urinary_tract_infection,sleep,no,xml_section,3.9 Sleep,https://pubmed.ncbi.nlm.nih.gov/40065502/,10.1093/ecco-jcc/jjaf042,fulltext_table_or_section_machine_extracted,yes
40065502,PMC12010164,Environmental risk factors of inflammatory bowel disease: toward a strategy of preventative health,HR,1.16,0.73,1.83,,,lifestyle,urinary_tract_infection,sleep,no,xml_section,3.9 Sleep,https://pubmed.ncbi.nlm.nih.gov/40065502/,10.1093/ecco-jcc/jjaf042,fulltext_table_or_section_machine_extracted,yes
40450141,PMC12353837,"Sasanlimab plus BCG in BCG-naive, high-risk non-muscle invasive bladder cancer: the randomized phase 3 CREST trial",HR,0.53,0.29,0.98,,,climate_built_environment,bladder_cancer,,no,xml_section,Investigator-assessed EFS for Arm A versus Arm C,https://pubmed.ncbi.nlm.nih.gov/40450141/,10.1038/s41591-025-03738-z,fulltext_table_or_section_machine_extracted,yes
40450141,PMC12353837,"Sasanlimab plus BCG in BCG-naive, high-risk non-muscle invasive bladder cancer: the randomized phase 3 CREST trial",HR,0.63,0.41,0.96,,,climate_built_environment,bladder_cancer,,no,xml_section,Investigator-assessed EFS for Arm A versus Arm C,https://pubmed.ncbi.nlm.nih.gov/40450141/,10.1038/s41591-025-03738-z,fulltext_table_or_section_machine_extracted,yes
40450141,PMC12353837,"Sasanlimab plus BCG in BCG-naive, high-risk non-muscle invasive bladder cancer: the randomized phase 3 CREST trial",HR,0.68,0.49,0.94,=,0.0095,climate_built_environment,bladder_cancer,,no,xml_abstract,abstract,https://pubmed.ncbi.nlm.nih.gov/40450141/,10.1038/s41591-025-03738-z,fulltext_table_or_section_machine_extracted,yes
40859782,PMC12436038,Diabetes Mellitus and Infectious Diseases: Current Evidence and Clinical Implications,HR,1.48,1.42,1.53,,,baseline_disease,urinary_tract_infection,smoking; hypertension; diabetes; diabetes mellitus,no,xml_section,IMPACT OF DIABETES ON THE RISKS AND OUTCOMES OF INFECTIOUS DISEASES,https://pubmed.ncbi.nlm.nih.gov/40859782/,10.4093/dmj.2025.0508,fulltext_table_or_section_machine_extracted,yes
